ClienteCodigo,RFM_Score,RFM_Level
487564,11,High
487567,10,High
487568,12,High
487571,8,Medium
487572,7,Medium
487574,7,Medium
487579,4,Needs Attention
487581,6,Promising
487582,11,High
487583,12,High
487595,9,High
487598,9,High
487601,9,High
487602,4,Needs Attention
487617,8,Medium
487622,4,Needs Attention
487626,10,High
487628,8,Medium
487629,6,Promising
487632,7,Medium
487633,12,High
487637,8,Medium
487639,3,Require Activation
487643,8,Medium
487645,11,High
487646,9,High
487652,9,High
487654,8,Medium
487656,8,Medium
487657,10,High
487659,7,Medium
487662,7,Medium
487668,6,Needs Attention
487672,3,Require Activation
487674,8,Medium
487679,10,High
487682,7,Medium
487683,9,High
487686,10,High
487691,6,Promising
487696,3,Require Activation
487698,11,High
487702,6,Promising
487712,10,High
487713,12,High
487715,11,High
487717,4,Needs Attention
487718,5,Promising
487719,3,Require Activation
487722,4,Needs Attention
487723,5,Promising
487731,9,High
487736,8,Medium
487738,12,High
487741,6,Promising
487743,6,Promising
487745,7,Medium
487749,12,High
487752,8,Medium
487754,6,Promising
487757,11,High
487759,11,High
487766,6,Promising
487771,3,Require Activation
487780,3,Require Activation
487784,3,Require Activation
487786,6,Promising
487790,5,Promising
487791,5,Promising
487792,12,High
487795,10,High
487800,7,Medium
487802,9,High
487803,4,Needs Attention
487818,4,Needs Attention
487819,5,Promising
487825,10,High
487826,7,Medium
487828,10,High
487829,11,High
487830,4,Needs Attention
487831,7,Medium
487833,9,High
487834,4,Needs Attention
487838,5,Promising
487840,8,Medium
487841,3,Require Activation
487859,8,Medium
487864,12,High
487865,8,Medium
487866,5,Promising
487871,8,Medium
487874,11,High
487875,8,Medium
487877,3,Require Activation
487878,7,Medium
487879,10,High
487881,8,Medium
487888,7,Medium
487890,9,High
487894,10,High
487895,11,High
487898,6,Promising
487913,9,High
487915,8,Medium
487918,3,Require Activation
487921,11,High
487926,7,Medium
487927,3,Require Activation
487928,11,High
487929,11,High
487932,12,High
487934,6,Promising
487940,3,Require Activation
487941,6,Promising
487947,5,Promising
487948,8,Medium
487950,11,High
487951,11,High
487952,8,Medium
487959,4,Needs Attention
487963,6,Promising
487966,5,Promising
487967,10,High
487969,7,Medium
487971,4,Needs Attention
487977,3,Require Activation
487981,6,Promising
487982,4,Needs Attention
487985,5,Promising
487991,8,Medium
487997,12,High
488004,12,High
488006,10,High
488008,10,High
488021,12,High
488024,4,Needs Attention
488025,8,Medium
488026,10,High
488033,10,High
488035,11,High
488036,5,Promising
488042,8,Medium
488048,10,High
488053,6,Promising
488054,4,Needs Attention
488057,8,Medium
488059,8,Medium
488061,4,Needs Attention
488064,7,Medium
488065,3,Require Activation
488069,12,High
488072,10,High
488073,5,Promising
488075,7,Medium
488078,5,Promising
488079,9,High
488083,9,High
488084,5,Promising
488085,3,Require Activation
488086,9,High
488090,11,High
488097,9,High
488106,7,Medium
488108,10,High
488113,12,High
488114,4,Needs Attention
488115,7,Medium
488116,12,High
488117,3,Require Activation
488118,12,High
488123,5,Promising
488179,8,Medium
488181,12,High
488184,6,Promising
488187,6,Promising
488188,7,Medium
488189,5,Promising
488195,10,High
488203,8,Medium
488207,3,Require Activation
488208,10,High
488211,6,Promising
488217,3,Require Activation
488226,8,Medium
488233,7,Medium
488240,11,High
488241,11,High
488248,11,High
488251,7,Medium
488253,7,Medium
488254,4,Needs Attention
488255,7,Medium
488266,4,Needs Attention
488267,12,High
488269,10,High
488270,8,Medium
488271,6,Promising
488277,3,Require Activation
488279,8,Medium
488281,3,Require Activation
488286,6,Promising
488287,7,Medium
488290,8,Medium
488300,11,High
488301,3,Require Activation
488307,11,High
488309,4,Needs Attention
488315,9,High
488319,5,Promising
488321,10,High
488322,5,Promising
488326,9,High
488328,6,Promising
488335,5,Promising
488336,9,High
488337,5,Promising
488342,4,Needs Attention
488351,7,Medium
488353,4,Needs Attention
488355,9,High
488357,9,High
488360,3,Require Activation
488361,9,High
488362,3,Require Activation
488364,6,Promising
488366,5,Promising
488369,7,Medium
488372,12,High
488375,9,High
488376,3,Require Activation
488377,6,Promising
488378,7,Medium
488379,12,High
488380,11,High
488381,12,High
488387,9,High
488388,10,High
488389,8,Medium
488390,8,Medium
488391,10,High
488392,11,High
488394,8,Medium
488396,11,High
488397,9,High
488398,7,Medium
488399,9,High
488413,12,High
488414,12,High
488416,10,High
488420,7,Medium
488427,5,Promising
488525,11,High
488529,11,High
488530,7,Medium
488536,9,High
488542,10,High
488543,6,Promising
488544,4,Needs Attention
488549,12,High
488551,10,High
488553,9,High
488556,8,Medium
488558,8,Medium
488564,4,Needs Attention
488571,4,Needs Attention
488577,10,High
488585,6,Needs Attention
488592,5,Promising
488594,10,High
488607,9,High
488610,3,Require Activation
488616,3,Require Activation
488628,12,High
488630,10,High
488632,12,High
488634,10,High
488635,7,Medium
488639,4,Needs Attention
488641,8,Medium
488642,7,Medium
488643,7,Medium
488644,6,Promising
488648,11,High
488649,5,Promising
488650,9,High
488651,12,High
488657,3,Require Activation
488660,6,Promising
488664,9,High
488665,7,Medium
488666,5,Promising
488667,3,Require Activation
488668,8,Medium
488670,10,High
488674,6,Promising
488678,3,Require Activation
488679,11,High
488692,7,Medium
488695,9,High
488706,8,Medium
488707,7,Medium
488714,6,Needs Attention
488716,4,Needs Attention
488718,9,High
488719,7,Medium
488723,12,High
488724,12,High
488726,10,High
488732,11,High
488737,7,Medium
488738,9,High
488741,8,Medium
488743,12,High
488748,3,Require Activation
488751,8,Medium
488752,12,High
488756,6,Promising
488757,6,Promising
488758,9,High
488762,4,Needs Attention
488767,10,High
488769,12,High
488778,10,High
488780,4,Needs Attention
488781,3,Require Activation
488787,10,High
488790,7,Medium
488795,8,Medium
488797,6,Promising
488801,11,High
488804,6,Promising
488808,11,High
488810,3,Require Activation
488816,6,Promising
488817,4,Needs Attention
488820,12,High
488821,7,Medium
488824,10,High
488829,6,Promising
488833,11,High
488834,5,Promising
488837,10,High
488838,9,High
488839,12,High
488841,12,High
488845,6,Promising
488847,4,Needs Attention
488848,7,Medium
488849,10,High
488850,6,Promising
488851,3,Require Activation
488853,7,Medium
488854,8,Medium
488855,10,High
488857,4,Needs Attention
488858,12,High
488859,7,Medium
488860,8,Medium
488861,9,High
488862,7,Medium
488865,10,High
488866,12,High
488869,3,Require Activation
488872,9,High
488873,12,High
488878,3,Require Activation
488880,3,Require Activation
488883,8,Medium
488891,3,Require Activation
488892,8,Medium
488894,9,High
488895,9,High
488898,8,Medium
488899,11,High
488900,3,Require Activation
488904,9,High
488905,9,High
488906,12,High
488908,6,Promising
488911,3,Require Activation
488912,3,Require Activation
488917,7,Medium
488922,11,High
488925,8,Medium
488927,8,Medium
488930,4,Needs Attention
488932,9,High
488934,5,Promising
488935,10,High
488937,7,Medium
488939,3,Require Activation
488940,5,Needs Attention
488942,12,High
488944,6,Promising
488945,6,Promising
488950,11,High
488960,6,Promising
488961,6,Promising
488966,9,High
488970,3,Require Activation
488971,11,High
488975,11,High
488976,9,High
488977,7,Medium
488980,3,Require Activation
488981,8,Medium
488988,12,High
488992,6,Needs Attention
488995,3,Require Activation
488997,8,Medium
488999,4,Needs Attention
489001,11,High
489004,7,Medium
489005,10,High
489006,3,Require Activation
489007,11,High
489010,5,Promising
489014,12,High
489018,12,High
489024,5,Promising
489025,10,High
489027,3,Require Activation
489029,8,Medium
489031,9,High
489032,11,High
489033,4,Needs Attention
489034,12,High
489038,10,High
489040,12,High
489044,8,Medium
489046,3,Require Activation
489050,7,Medium
489052,9,High
489053,3,Require Activation
489054,5,Promising
489055,3,Require Activation
489061,3,Require Activation
489062,3,Require Activation
489063,5,Needs Attention
489065,6,Needs Attention
489066,10,High
489067,7,Medium
489073,7,Medium
489085,4,Needs Attention
489090,6,Promising
489091,12,High
489092,7,Medium
489093,8,Medium
489097,9,High
489098,5,Promising
489100,7,Medium
489101,6,Promising
489103,9,High
489104,7,Medium
489105,8,Medium
489109,12,High
489110,5,Promising
489111,8,Medium
489112,7,Medium
489113,10,High
489114,8,Medium
489123,11,High
489127,6,Promising
489128,10,High
489129,5,Promising
489133,9,High
489137,10,High
489139,12,High
489140,6,Promising
489141,11,High
489143,7,Medium
489145,4,Needs Attention
489146,10,High
489156,3,Require Activation
489157,7,Medium
489160,6,Promising
489162,5,Promising
489164,6,Promising
489166,8,Medium
489169,7,Medium
489170,9,High
489174,11,High
489180,9,High
489181,3,Require Activation
489185,9,High
489188,5,Promising
489189,10,High
489194,4,Needs Attention
489199,9,High
489200,3,Require Activation
489201,3,Require Activation
489203,3,Require Activation
489206,4,Needs Attention
489209,8,Medium
489210,11,High
489211,7,Medium
489213,7,Medium
489220,8,Medium
489222,9,High
489223,8,Medium
489224,11,High
489235,5,Promising
489238,10,High
489239,12,High
489240,7,Medium
489242,3,Require Activation
489244,10,High
489249,11,High
489250,11,High
489251,5,Promising
489253,12,High
489255,4,Needs Attention
489258,7,Medium
489261,12,High
489262,8,Medium
489263,6,Promising
489264,12,High
489266,6,Promising
489267,6,Promising
489268,3,Require Activation
489270,3,Require Activation
489271,7,Medium
489274,6,Promising
489275,3,Require Activation
489277,10,High
489278,11,High
489284,7,Medium
489286,3,Require Activation
489287,5,Promising
489294,9,High
489295,6,Promising
489297,10,High
489298,3,Require Activation
489301,8,Medium
489302,10,High
489303,9,High
489304,11,High
489309,10,High
489310,7,Medium
489315,3,Require Activation
489316,3,Require Activation
489318,12,High
489322,6,Promising
489325,3,Require Activation
489326,9,High
489327,6,Promising
489344,8,Medium
489345,3,Require Activation
489348,5,Promising
489351,5,Promising
489356,6,Promising
489362,3,Require Activation
489365,11,High
489366,3,Require Activation
489369,3,Require Activation
489374,5,Promising
489376,4,Needs Attention
489379,6,Promising
489383,3,Require Activation
489384,11,High
489388,3,Require Activation
489394,10,High
489395,12,High
489396,10,High
489397,4,Needs Attention
489400,8,Medium
489403,4,Needs Attention
489406,7,Medium
489407,4,Needs Attention
489412,5,Promising
489416,9,High
489417,12,High
489418,9,High
489421,5,Promising
489424,5,Promising
489427,11,High
489428,8,Medium
489431,9,High
489432,9,High
489437,7,Medium
489438,3,Require Activation
489440,6,Promising
489442,8,Medium
489444,7,Medium
489445,9,High
489446,6,Promising
489449,10,High
489450,12,High
489451,11,High
489454,4,Needs Attention
489457,11,High
489459,6,Promising
489460,7,Medium
489462,3,Require Activation
489466,12,High
489469,12,High
489470,12,High
489472,8,Medium
489473,8,Medium
489474,6,Promising
489477,3,Require Activation
489478,7,Medium
489480,3,Require Activation
489483,10,High
489485,3,Require Activation
489487,4,Needs Attention
489498,3,Require Activation
489499,5,Promising
489502,3,Require Activation
489513,5,Promising
489514,12,High
489515,5,Promising
489516,10,High
489518,11,High
489519,8,Medium
489521,3,Require Activation
489523,11,High
489524,9,High
489526,9,High
489528,4,Needs Attention
489531,7,Medium
489532,12,High
489539,3,Require Activation
489542,9,High
489543,3,Require Activation
489544,5,Promising
489547,3,Require Activation
489548,10,High
489551,12,High
489553,11,High
489563,6,Promising
489564,9,High
489567,5,Promising
489569,9,High
489573,8,Medium
489575,9,High
489578,8,Medium
489579,8,Medium
489583,3,Require Activation
489584,4,Needs Attention
489585,11,High
489589,7,Medium
489590,5,Promising
489599,3,Require Activation
489600,3,Require Activation
489602,4,Needs Attention
489603,6,Promising
489606,3,Require Activation
489608,4,Needs Attention
489609,4,Needs Attention
489614,6,Promising
489615,3,Require Activation
489618,3,Require Activation
489621,4,Needs Attention
489622,3,Require Activation
489626,3,Require Activation
489630,9,High
489632,10,High
489634,10,High
489636,8,Medium
489638,8,Medium
489640,4,Needs Attention
489641,7,Medium
489642,11,High
489644,9,High
489657,7,Medium
489660,3,Require Activation
489669,12,High
489671,10,High
489672,9,High
489674,7,Medium
489675,10,High
489676,11,High
489677,10,High
489678,10,High
489679,8,Medium
489680,9,High
489681,10,High
489682,8,Medium
489688,9,High
489695,9,High
489696,7,Medium
489697,11,High
489705,7,Medium
489730,6,Promising
489732,9,High
489734,12,High
489735,8,Medium
489736,7,Medium
489737,12,High
489738,7,Medium
489739,7,Needs Attention
489740,4,Needs Attention
489741,6,Promising
489742,11,High
489743,6,Promising
489744,10,High
489746,12,High
489750,3,Require Activation
489753,5,Promising
489756,10,High
489763,5,Promising
489764,7,Medium
489767,6,Promising
489768,3,Require Activation
489784,4,Needs Attention
489785,5,Promising
489791,11,High
489794,10,High
489795,4,Needs Attention
489798,5,Promising
489802,11,High
489804,3,Require Activation
489809,9,High
489812,6,Promising
489814,3,Require Activation
489815,12,High
489816,10,High
489820,10,High
489823,9,High
